_id,route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
1258,O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,6/1/2017,201706,WEEKDAY,0.5841,Clever
1259,O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,6/1/2017,201706,WEEKDAY,0.6889,Clever
1260,P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.7804,Clever
1261,P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,6/1/2017,201706,SAT.,0.6398,Clever
1262,P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,6/1/2017,201706,SUN.,0.7288,Clever
1263,P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.5774,Clever
1264,P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.6023,Clever
1265,P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,6/1/2017,201706,WEEKDAY,0.695,Clever
1266,P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.6388,Clever
1267,P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.7242,Clever
1268,P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.7768,Clever
1269,P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,6/1/2017,201706,WEEKDAY,0.8195,Clever
1270,P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.5992,Clever
1271,P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.7047,Clever
1272,P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.6461,Clever
1273,P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,6/1/2017,201706,WEEKDAY,0.6025,Clever
1274,P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.6783,Clever
1275,P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,6/1/2017,201706,WEEKDAY,0.6232,Clever
1276,P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,6/1/2017,201706,WEEKDAY,0.5613,Clever
1277,Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,6/1/2017,201706,WEEKDAY,0.709,Clever
1278,Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,6/1/2017,201706,WEEKDAY,0.6711,Clever
1279,Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,6/1/2017,201706,WEEKDAY,0.7266,Clever
1280,Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,6/1/2017,201706,SAT.,0.7401,Clever
1281,Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,6/1/2017,201706,SUN.,0.6666,Clever
1282,Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,6/1/2017,201706,WEEKDAY,0.6551,Clever
1283,Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,6/1/2017,201706,SAT.,0.75,Clever
1284,Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,6/1/2017,201706,WEEKDAY,0.69,Clever
1285,Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,6/1/2017,201706,SAT.,0.6356,Clever
1286,Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,6/1/2017,201706,SUN.,0.691,Clever
1287,1,1,1 - FREEPORT ROAD,Ross,Bus,7/1/2017,201707,WEEKDAY,0.613,Clever
1288,1,1,1 - FREEPORT ROAD,Ross,Bus,7/1/2017,201707,SAT.,0.5724,Clever
1289,1,1,1 - FREEPORT ROAD,Ross,Bus,7/1/2017,201707,SUN.,0.6225,Clever
1290,2,2,2 - MOUNT ROYAL,Ross,Bus,7/1/2017,201707,WEEKDAY,0.5091,Clever
1291,4,4,4 - TROY HILL,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7223,Clever
1292,4,4,4 - TROY HILL,Ross,Bus,7/1/2017,201707,SAT.,0.71,Clever
1293,6,6,6 - SPRING HILL,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7763,Clever
1294,6,6,6 - SPRING HILL,Ross,Bus,7/1/2017,201707,SAT.,0.5897,Clever
1295,6,6,6 - SPRING HILL,Ross,Bus,7/1/2017,201707,SUN.,0.7589,Clever
1296,7,7,7 - SPRING GARDEN,Ross,Bus,7/1/2017,201707,WEEKDAY,0.6987,Clever
1297,8,8,8 - PERRYSVILLE,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7167,Clever
1298,8,8,8 - PERRYSVILLE,Ross,Bus,7/1/2017,201707,SAT.,0.6969,Clever
1299,8,8,8 - PERRYSVILLE,Ross,Bus,7/1/2017,201707,SUN.,0.7747,Clever
1300,11,11,11 - FINEVIEW,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7462,Clever
1301,11,11,11 - FINEVIEW,Ross,Bus,7/1/2017,201707,SAT.,0.778,Clever
1302,11,11,11 - FINEVIEW,Ross,Bus,7/1/2017,201707,SUN.,0.5459,Clever
1303,12,12,12 - MCKNIGHT,Ross,Bus,7/1/2017,201707,WEEKDAY,0.6566,Clever
1304,12,12,12 - MCKNIGHT,Ross,Bus,7/1/2017,201707,SAT.,0.57,Clever
1305,12,12,12 - MCKNIGHT,Ross,Bus,7/1/2017,201707,SUN.,0.7018,Clever
1306,13,13,13 - BELLEVUE,Ross,Bus,7/1/2017,201707,WEEKDAY,0.6847,Clever
1307,13,13,13 - BELLEVUE,Ross,Bus,7/1/2017,201707,SAT.,0.6702,Clever
1308,13,13,13 - BELLEVUE,Ross,Bus,7/1/2017,201707,SUN.,0.6522,Clever
1309,14,14,14 - OHIO VALLEY,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7123,Clever
1310,14,14,14 - OHIO VALLEY,Ross,Bus,7/1/2017,201707,SAT.,0.7579,Clever
1311,14,14,14 - OHIO VALLEY,Ross,Bus,7/1/2017,201707,SUN.,0.8064,Clever
1312,15,15,15 - CHARLES,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7816,Clever
1313,15,15,15 - CHARLES,Ross,Bus,7/1/2017,201707,SAT.,0.6418,Clever
1314,15,15,15 - CHARLES,Ross,Bus,7/1/2017,201707,SUN.,0.7922,Clever
1315,16,16,16 - BRIGHTON,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7106,Clever
1316,16,16,16 - BRIGHTON,Ross,Bus,7/1/2017,201707,SAT.,0.6409,Clever
1317,16,16,16 - BRIGHTON,Ross,Bus,7/1/2017,201707,SUN.,0.7846,Clever
1318,17,17,17 - SHADELAND,Ross,Bus,7/1/2017,201707,WEEKDAY,0.6961,Clever
1319,17,17,17 - SHADELAND,Ross,Bus,7/1/2017,201707,SAT.,0.61,Clever
1320,17,17,17 - SHADELAND,Ross,Bus,7/1/2017,201707,SUN.,0.744,Clever
1321,18,18,18 - MANCHESTER,Ross,Bus,7/1/2017,201707,WEEKDAY,0.8244,Clever
1322,19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7163,Clever
1323,20,20,20 - KENNEDY,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7394,Clever
1324,21,21,21 - CORAOPOLIS,Collier,Bus,7/1/2017,201707,WEEKDAY,0.6965,Clever
1325,21,21,21 - CORAOPOLIS,Collier,Bus,7/1/2017,201707,SAT.,0.7213,Clever
1326,21,21,21 - CORAOPOLIS,Collier,Bus,7/1/2017,201707,SUN.,0.6252,Clever
1327,22,22,22 - MCCOY,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7484,Clever
1328,22,22,22 - MCCOY,Collier,Bus,7/1/2017,201707,SAT.,0.7327,Clever
1329,24,24,24 - WEST PARK,Collier,Bus,7/1/2017,201707,WEEKDAY,0.6094,Clever
1330,24,24,24 - WEST PARK,Collier,Bus,7/1/2017,201707,SAT.,0.7209,Clever
1331,24,24,24 - WEST PARK,Collier,Bus,7/1/2017,201707,SUN.,0.6818,Clever
1332,26,26,26 - CHARTIERS,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7857,Clever
1333,26,26,26 - CHARTIERS,Collier,Bus,7/1/2017,201707,SAT.,0.8085,Clever
1334,26,26,26 - CHARTIERS,Collier,Bus,7/1/2017,201707,SUN.,0.8133,Clever
1335,27,27,27 - FAIRYWOOD,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7718,Clever
1336,27,27,27 - FAIRYWOOD,Collier,Bus,7/1/2017,201707,SAT.,0.8019,Clever
1337,27,27,27 - FAIRYWOOD,Collier,Bus,7/1/2017,201707,SUN.,0.7716,Clever
1338,28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6086,Clever
1339,28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,7/1/2017,201707,SAT.,0.6844,Clever
1340,28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,7/1/2017,201707,SUN.,0.6865,Clever
1341,29,29,29 - ROBINSON,Collier,Bus,7/1/2017,201707,WEEKDAY,0.6736,Clever
1342,31,31,31 - BRIDGEVILLE,Collier,Bus,7/1/2017,201707,WEEKDAY,0.6858,Clever
1343,31,31,31 - BRIDGEVILLE,Collier,Bus,7/1/2017,201707,SAT.,0.6364,Clever
1344,31,31,31 - BRIDGEVILLE,Collier,Bus,7/1/2017,201707,SUN.,0.688,Clever
1345,36,36,36 - BANKSVILLE,Collier,Bus,7/1/2017,201707,WEEKDAY,0.5902,Clever
1346,38,38,38 - GREEN TREE,Collier,Bus,7/1/2017,201707,WEEKDAY,0.6627,Clever
1347,38,38,38 - GREEN TREE,Collier,Bus,7/1/2017,201707,SAT.,0.708,Clever
1348,38,38,38 - GREEN TREE,Collier,Bus,7/1/2017,201707,SUN.,0.6237,Clever
1349,39,39,39 - BROOKLINE,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7185,Clever
1350,39,39,39 - BROOKLINE,Collier,Bus,7/1/2017,201707,SAT.,0.6869,Clever
1351,40,40,40 - MOUNT WASHINGTON,Collier,Bus,7/1/2017,201707,WEEKDAY,0.75,Clever
1352,40,40,40 - MOUNT WASHINGTON,Collier,Bus,7/1/2017,201707,SAT.,0.8153,Clever
1353,40,40,40 - MOUNT WASHINGTON,Collier,Bus,7/1/2017,201707,SUN.,0.7751,Clever
1354,41,41,41 - BOWER HILL,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7087,Clever
1355,41,41,41 - BOWER HILL,Collier,Bus,7/1/2017,201707,SAT.,0.7862,Clever
1356,41,41,41 - BOWER HILL,Collier,Bus,7/1/2017,201707,SUN.,0.6698,Clever
1357,43,43,43 - BAILEY,Collier,Bus,7/1/2017,201707,WEEKDAY,0.6207,Clever
1358,43,43,43 - BAILEY,Collier,Bus,7/1/2017,201707,SAT.,0.537,Clever
1359,43,43,43 - BAILEY,Collier,Bus,7/1/2017,201707,SUN.,0.6095,Clever
1360,44,44,44 - VIA KNOXVILLE,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7827,Clever
1361,44,44,44 - VIA KNOXVILLE,Collier,Bus,7/1/2017,201707,SAT.,0.7788,Clever
1362,44,44,44 - VIA KNOXVILLE,Collier,Bus,7/1/2017,201707,SUN.,0.8057,Clever
1363,48,48,48 - ARLINGTON,Collier,Bus,7/1/2017,201707,WEEKDAY,0.6692,Clever
1364,48,48,48 - ARLINGTON,Collier,Bus,7/1/2017,201707,SAT.,0.6938,Clever
1365,48,48,48 - ARLINGTON,Collier,Bus,7/1/2017,201707,SUN.,0.756,Clever
1366,51,51,51 - CARRICK,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6668,Clever
1367,51,51,51 - CARRICK,West Mifflin,Bus,7/1/2017,201707,SAT.,0.6638,Clever
1368,51,51,51 - CARRICK,West Mifflin,Bus,7/1/2017,201707,SUN.,0.5986,Clever
1369,51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.691,Clever
1370,52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.7007,Clever
1371,53,53,53 - HOMESTEAD PARK,West Mifflin,Bus,7/1/2017,201707,SAT.,0.7731,Clever
1372,53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6792,Clever
1373,54,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,7/1/2017,201707,WEEKDAY,0.6941,Clever
1374,54,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,7/1/2017,201707,SAT.,0.6346,Clever
1375,54,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,7/1/2017,201707,SUN.,0.6866,Clever
1376,55,55,55 - GLASSPORT,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.774,Clever
1377,55,55,55 - GLASSPORT,West Mifflin,Bus,7/1/2017,201707,SAT.,0.6945,Clever
1378,55,55,55 - GLASSPORT,West Mifflin,Bus,7/1/2017,201707,SUN.,0.7553,Clever
1379,56,56,56 - LINCOLN PLACE,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6642,Clever
1380,56,56,56 - LINCOLN PLACE,West Mifflin,Bus,7/1/2017,201707,SAT.,0.8185,Clever
1381,56,56,56 - LINCOLN PLACE,West Mifflin,Bus,7/1/2017,201707,SUN.,0.8199,Clever
1382,57,57,57 - HAZELWOOD,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6523,Clever
1383,57,57,57 - HAZELWOOD,West Mifflin,Bus,7/1/2017,201707,SAT.,0.7047,Clever
1384,57,57,57 - HAZELWOOD,West Mifflin,Bus,7/1/2017,201707,SUN.,0.6693,Clever
1385,58,58,58 - GREENFIELD,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6035,Clever
1386,58,58,58 - GREENFIELD,East Liberty,Bus,7/1/2017,201707,SAT.,0.7224,Clever
1387,58,58,58 - GREENFIELD,East Liberty,Bus,7/1/2017,201707,SUN.,0.7487,Clever
1388,59,59,59 - MON VALLEY,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6715,Clever
1389,59,59,59 - MON VALLEY,West Mifflin,Bus,7/1/2017,201707,SAT.,0.6964,Clever
1390,59,59,59 - MON VALLEY,West Mifflin,Bus,7/1/2017,201707,SUN.,0.6885,Clever
1391,60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.832,Clever
1392,61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6312,Clever
1393,61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,7/1/2017,201707,SAT.,0.724,Clever
1394,61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,7/1/2017,201707,SUN.,0.6735,Clever
1395,61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.645,Clever
1396,61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,7/1/2017,201707,SAT.,0.7136,Clever
1397,61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,7/1/2017,201707,SUN.,0.6982,Clever
1398,61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.5455,Clever
1399,61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,7/1/2017,201707,SAT.,0.6038,Clever
1400,61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,7/1/2017,201707,SUN.,0.4882,Clever
1401,61D,061D,61D - MURRAY,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6707,Clever
1402,61D,061D,61D - MURRAY,West Mifflin,Bus,7/1/2017,201707,SAT.,0.7285,Clever
1403,61D,061D,61D - MURRAY,West Mifflin,Bus,7/1/2017,201707,SUN.,0.6597,Clever
1404,64,64,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.7253,Clever
1405,64,64,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,7/1/2017,201707,SAT.,0.7162,Clever
1406,64,64,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,7/1/2017,201707,SUN.,0.7747,Clever
1407,65,65,65 - SQUIRREL HILL,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6823,Clever
1408,67,67,67 - MONROEVILLE,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6283,Clever
1409,67,67,67 - MONROEVILLE,East Liberty,Bus,7/1/2017,201707,SAT.,0.7084,Clever
1410,67,67,67 - MONROEVILLE,East Liberty,Bus,7/1/2017,201707,SUN.,0.9035,Clever
1411,68,68,68 - BRADDOCK HILLS,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.7374,Clever
1412,68,68,68 - BRADDOCK HILLS,East Liberty,Bus,7/1/2017,201707,SAT.,0.7306,Clever
1413,68,68,68 - BRADDOCK HILLS,East Liberty,Bus,7/1/2017,201707,SUN.,0.5662,Clever
1414,69,69,69 - TRAFFORD,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6192,Clever
1415,69,69,69 - TRAFFORD,East Liberty,Bus,7/1/2017,201707,SAT.,0.5854,Clever
1416,69,69,69 - TRAFFORD,East Liberty,Bus,7/1/2017,201707,SUN.,0.6886,Clever
1417,71,71,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.736,Clever
1418,71A,071A,71A - NEGLEY,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6499,Clever
1419,71A,071A,71A - NEGLEY,East Liberty,Bus,7/1/2017,201707,SAT.,0.6658,Clever
1420,71A,071A,71A - NEGLEY,East Liberty,Bus,7/1/2017,201707,SUN.,0.738,Clever
1421,71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6541,Clever
1422,71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,7/1/2017,201707,SAT.,0.7911,Clever
1423,71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,7/1/2017,201707,SUN.,0.6671,Clever
1424,71C,071C,71C - POINT BREEZE,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.5716,Clever
1425,71C,071C,71C - POINT BREEZE,East Liberty,Bus,7/1/2017,201707,SAT.,0.7003,Clever
1426,71C,071C,71C - POINT BREEZE,East Liberty,Bus,7/1/2017,201707,SUN.,0.632,Clever
1427,71D,071D,71D - HAMILTON,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6173,Clever
1428,71D,071D,71D - HAMILTON,East Liberty,Bus,7/1/2017,201707,SAT.,0.7163,Clever
1429,71D,071D,71D - HAMILTON,East Liberty,Bus,7/1/2017,201707,SUN.,0.6803,Clever
1430,74,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6888,Clever
1431,74,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,7/1/2017,201707,SAT.,0.5536,Clever
1432,75,75,75 - ELLSWORTH,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.661,Clever
1433,75,75,75 - ELLSWORTH,East Liberty,Bus,7/1/2017,201707,SAT.,0.6788,Clever
1434,75,75,75 - ELLSWORTH,East Liberty,Bus,7/1/2017,201707,SUN.,0.6343,Clever
1435,77,77,77 - PENN HILLS,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.5921,Clever
1436,77,77,77 - PENN HILLS,East Liberty,Bus,7/1/2017,201707,SAT.,0.5648,Clever
1437,77,77,77 - PENN HILLS,East Liberty,Bus,7/1/2017,201707,SUN.,0.6239,Clever
1438,78,78,78 - OAKMONT,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.7355,Clever
1439,79,79,79 - EAST HILLS,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6674,Clever
1440,79,79,79 - EAST HILLS,East Liberty,Bus,7/1/2017,201707,SAT.,0.6931,Clever
1441,79,79,79 - EAST HILLS,East Liberty,Bus,7/1/2017,201707,SUN.,0.6013,Clever
1442,81,81,81 - OAK HILL,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6637,Clever
1443,81,81,81 - OAK HILL,West Mifflin,Bus,7/1/2017,201707,SAT.,0.6235,Clever
1444,81,81,81 - OAK HILL,West Mifflin,Bus,7/1/2017,201707,SUN.,0.6162,Clever
1445,82,82,82 - LINCOLN,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.588,Clever
1446,82,82,82 - LINCOLN,East Liberty,Bus,7/1/2017,201707,SAT.,0.6162,Clever
1447,82,82,82 - LINCOLN,East Liberty,Bus,7/1/2017,201707,SUN.,0.6135,Clever
1448,83,83,83 - BEDFORD HILL,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.661,Clever
1449,83,83,83 - BEDFORD HILL,West Mifflin,Bus,7/1/2017,201707,SAT.,0.7219,Clever
1450,83,83,83 - BEDFORD HILL,West Mifflin,Bus,7/1/2017,201707,SUN.,0.5915,Clever
1451,86,86,86 - LIBERTY,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6087,Clever
1452,86,86,86 - LIBERTY,East Liberty,Bus,7/1/2017,201707,SAT.,0.6247,Clever
1453,86,86,86 - LIBERTY,East Liberty,Bus,7/1/2017,201707,SUN.,0.5954,Clever
1454,87,87,87 - FRIENDSHIP,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.7197,Clever
1455,87,87,87 - FRIENDSHIP,East Liberty,Bus,7/1/2017,201707,SAT.,0.7541,Clever
1456,87,87,87 - FRIENDSHIP,East Liberty,Bus,7/1/2017,201707,SUN.,0.708,Clever
1457,88,88,88 - PENN,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6401,Clever
1458,88,88,88 - PENN,East Liberty,Bus,7/1/2017,201707,SAT.,0.709,Clever
1459,88,88,88 - PENN,East Liberty,Bus,7/1/2017,201707,SUN.,0.6899,Clever
1460,89,89,89 - GARFIELD COMMONS,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6912,Clever
1461,89,89,89 - GARFIELD COMMONS,East Liberty,Bus,7/1/2017,201707,SAT.,0.6663,Clever
1462,89,89,89 - GARFIELD COMMONS,East Liberty,Bus,7/1/2017,201707,SUN.,0.6757,Clever
1463,91,91,91 - BUTLER STREET,Ross,Bus,7/1/2017,201707,WEEKDAY,0.6615,Clever
1464,91,91,91 - BUTLER STREET,Ross,Bus,7/1/2017,201707,SAT.,0.6676,Clever
1465,91,91,91 - BUTLER STREET,Ross,Bus,7/1/2017,201707,SUN.,0.5174,Clever
1466,93,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6701,Clever
1467,G2,G2,G2 - WEST BUSWAY,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7268,Clever
1468,G2,G2,G2 - WEST BUSWAY,Collier,Bus,7/1/2017,201707,SAT.,0.714,Clever
1469,G2,G2,G2 - WEST BUSWAY,Collier,Bus,7/1/2017,201707,SUN.,0.8024,Clever
1470,G3,G3,G3 - MOON FLYER,Collier,Bus,7/1/2017,201707,WEEKDAY,0.6993,Clever
1471,G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,7/1/2017,201707,WEEKDAY,0.7542,Clever
1472,O1,O1,O1 - ROSS FLYER,Ross,Bus,7/1/2017,201707,WEEKDAY,0.7519,Clever
1473,O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,7/1/2017,201707,WEEKDAY,0.634,Clever
1474,O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,7/1/2017,201707,WEEKDAY,0.6272,Clever
1475,P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.8191,Clever
1476,P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,7/1/2017,201707,SAT.,0.7477,Clever
1477,P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,7/1/2017,201707,SUN.,0.6572,Clever
1478,P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6051,Clever
1479,P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6673,Clever
1480,P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,7/1/2017,201707,WEEKDAY,0.653,Clever
1481,P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.7262,Clever
1482,P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.7236,Clever
1483,P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.8656,Clever
1484,P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.8193,Clever
1485,P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6507,Clever
1486,P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6821,Clever
1487,P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6903,Clever
1488,P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6081,Clever
1489,P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.6968,Clever
1490,P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6902,Clever
1491,P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,7/1/2017,201707,WEEKDAY,0.5626,Clever
1492,Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.7105,Clever
1493,Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6622,Clever
1494,Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.7127,Clever
1495,Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,7/1/2017,201707,SAT.,0.7639,Clever
1496,Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,7/1/2017,201707,SUN.,0.6783,Clever
1497,Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6463,Clever
1498,Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,7/1/2017,201707,SAT.,0.7361,Clever
1499,Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,7/1/2017,201707,WEEKDAY,0.6868,Clever
1500,Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,7/1/2017,201707,SAT.,0.7612,Clever
1501,Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,7/1/2017,201707,SUN.,0.6252,Clever
